Response ID,Rated Level,Correctness Bughunt 1,Timing Bughunt 1,Timing Correct Bughunt 1,Timing Incorrect Bughunt 1,Correctness Bughunt 2,Timing Bughunt 2,Timing Correct Bughunt 2,Timing Incorrect Bughunt 2,Correctness Bughunt 3,Timing Bughunt 3,Timing Correct Bughunt 3,Timing Incorrect Bughunt 3,Correctness Bughunt 4,Timing Bughunt 4,Timing Correct Bughunt 4,Timing Incorrect Bughunt 4,Correctness Bughunt 5,Timing Bughunt 5,Timing Correct Bughunt 5,Timing Incorrect Bughunt 5,Correctness Bughunt 6,Timing Bughunt 6,Timing Correct Bughunt 6,Timing Incorrect Bughunt 6,Correctness Bughunt 7,Timing Bughunt 7,Timing Correct Bughunt 7,Timing Incorrect Bughunt 7,Correctness Bughunt 8,Timing bug hunt 8,Timing Correct Bughunt 8,Timing Incorrect Bughunt 8,Correctness Bughunt 9,Timing Bughunt 9,Timing Correct Bughunt 9,Timing Incorrect Bughunt 9,Correctness Bughunt 10,Timing Bughunt 10,Timing Correct Bughunt 10,Timing Incorrect Bughunt 10,Correctness Bughunt 11,Timing Bughunt 11,Timing Correct Bughunt 11,Timing Incorrect Bughunt 11,Correctness Bughunt 12,Timing Bughunt 12,Timing Correct Bughunt 12,Timing Incorrect Bughunt 12,Correctness Bughunt 13,Timing Bughunt 13,Timing Correct Bughunt 13,Timing Incorrect Bughunt 13,Correctness Bughunt 14,Timing Bughunt 14,Timing Correct Bughunt 14,Timing Incorrect Bughunt 14,Correctness Bughunt 15,Timing Bughunt 15,Timing Correct Bughunt 15,Timing Incorrect Bughunt 15,Correctness Bughunt 16,Timing Bughunt 16,Timing Correct Bughunt 16,Timing Incorrect Bughunt 16,Kimchi refactor Timings ALL,Participant Self-Selected Proposal,Preference for 1,Preference for 2,Correctness of implementation (Any),Proposal 1 Implementation Correct,Proposal 1 Implementation Responded,Proposal 1 Implementation Timing Correct,Proposal 1 Implementation Timing Incorrect,Proposal 2 Implementation Correct,Proposal 2 Implementation Total Participants,Proposal 2 Implementation Timing Correct,Proposal 2 Implementation Timing Incorrect
1158,1,1,389,389,,,,,0,,,,0,,,,0,,,,0,,,,0,1,1280,1280,,,,,0,,,,0,,,,0,,,,0,1,200,200,,,,,0,,,,0,,,,0,,,,0,350,2,0,1,1,0,0,,,1,1,350,
1160,0,1,82,82,,,,,0,,,,0,,,,0,,,,0,,,,0,1,84,84,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,166,2,0,0,1,0,0,,,1,1,166,
1161,2,,,,0,,,,0,,,,0,1,200,200,,,,,0,,,,0,1,161,161,,,,,0,,,,0,,,,0,,,,0,1,52,52,,,,,0,,,,0,,,,0,,,,0,199,2,0,1,1,0,0,,,1,1,199,
1163,1,1,111,111,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,59,59,,,,,0,,,,0,,,,0,,,,0,199,1,0,0,1,1,1,199,,0,0,,
1164,0,,,,0,,,,0,,,,0,1,146,146,,,,,0,,,,0,0,215,,215,,,,0,,,,0,,,,0,,,,0,1,29,29,,,,,0,,,,0,,,,0,,,,0,129,2,0,1,1,0,0,,,1,1,129,
1165,1,,,,0,,,,0,,,,0,1,143,143,,,,,0,,,,0,1,117,117,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,249,2,0,0,1,0,0,,,1,1,249,
1171,2,,,,0,,,,0,,,,0,1,123,123,,,,,0,,,,0,,193,,193,,,,0,,,,0,,,,0,,,,0,1,50,50,,,,,0,,,,0,,,,0,,,,0,30,,0,0,,0,0,,,0,0,,
1173,1,,,,0,,,,0,,,,0,0,138,,138,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,,,,0,,,,0,57,,0,0,,0,1,,57,0,0,,
1174,0,,,,0,,,,0,,,,0,1,442,442,,,,,0,,,,0,1,490,490,,,,,0,,,,0,,,,0,,,,0,1,62,62,,,,,0,,,,0,,,,0,,,,0,393,2,0,1,1,0,0,,,1,1,393,
1176,2,1,327,327,,,,,0,,,,0,,,,0,,,,0,,,,0,1,394,394,,,,,0,,,,0,,,,0,,,,0,1,89,89,,,,,0,,,,0,,,,0,,,,0,376,2,0,1,1,0,0,,,1,1,376,
1180,1,0,22,,22,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,22,,22,,,,0,,,,0,,,,0,,,,0,25,,0,0,,0,1,,25,0,0,,
1183,0,,,,0,,,,0,,,,0,1,389,389,,,,,0,,,,0,0,669,,669,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,473,2,0,0,1,0,0,,,1,1,473,
1185,0,,,,0,,,,0,,,,0,1,256,256,,,,,0,,,,0,0,584,,584,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,254,2,0,0,1,0,0,,,1,1,254,
1186,1,,,,0,,,,0,,,,0,1,193,193,,,,,0,,,,0,0,67,,67,,,,0,,,,0,,,,0,,,,0,1,118,118,,,,,0,,,,0,,,,0,,,,0,489,1,1,0,0,0,1,,489,0,0,,
1189,2,,,,0,,,,0,,,,0,1,248,248,,,,,0,,,,0,0,71,,71,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,37,,0,0,,0,0,,,0,1,,37
1190,1,,,,0,,,,0,,,,0,1,115,115,,,,,0,,,,0,0,127,,127,,,,0,,,,0,,,,0,,,,0,1,28,28,,,,,0,,,,0,,,,0,,,,0,142,2,0,1,1,0,0,,,1,1,142,
1197,1,1,102,102,,,,,0,,,,0,,,,0,,,,0,,,,0,0,66,,66,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,236,2,0,0,1,0,0,,,1,1,236,
1198,1,1,249,249,,,,,0,,,,0,1,151,151,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1199,2,1,384,384,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,127,127,,,,,0,,,,0,,,,0,,,,0,301,1,0,0,1,1,1,301,,0,0,,
1202,1,,,,0,,,,0,,,,0,1,191,191,,,,,0,,,,0,0,282,,282,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,303,2,0,0,1,0,0,,,1,1,303,
1206,1,1,84,84,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,28,28,,,,,0,,,,0,,,,0,,,,0,198,1,0,0,1,1,1,198,,0,0,,
1207,2,,,,0,,,,0,,,,0,0,163,,163,,,,0,,,,0,0,65,,65,,,,0,,,,0,,,,0,,,,0,0,28,,28,,,,0,,,,0,,,,0,,,,0,267,2,0,1,1,0,0,,,1,1,267,
1208,1,1,172,172,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,231,3,0,0,1,1,1,231,,0,0,,
1209,2,,,,0,,,,0,,,,0,1,84,84,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,38,38,,,,,0,,,,0,,,,0,,,,0,376,1,0,0,1,1,1,376,,0,0,,
1210,2,1,257,257,,,,,0,,,,0,,,,0,,,,0,,,,0,0,115,,115,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,388,1,0,0,1,0,0,,,1,1,388,
1217,0,1,174,174,,,,,0,,,,0,1,46,46,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1218,0,,,,0,,,,0,,,,0,1,256,256,,,,,0,,,,0,0,67,,67,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,443,3,0,0,1,0,0,,,1,1,443,
1224,0,,,,0,,,,0,,,,0,,87,,87,,,,0,,,,0,0,112,,112,,,,0,,,,0,,,,0,,,,0,0,41,,41,,,,0,,,,0,,,,0,,,,0,61,,0,0,,0,0,,,0,0,,
1225,1,1,112,112,,,,,0,,,,0,1,71,71,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1231,1,,,,0,,,,0,,,,0,1,89,89,,,,,0,,,,0,0,57,,57,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,427,2,0,0,1,0,0,,,1,1,427,
1232,1,,,,0,,,,0,,,,0,1,121,121,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,36,36,,,,,0,,,,0,,,,0,,,,0,124,,0,0,,0,1,,124,0,0,,
1233,1,,,,0,,,,0,,,,0,1,152,152,,,,,0,,,,0,1,104,104,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,141,2,0,0,0,0,0,,,0,1,,141
1234,2,1,157,157,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,123,123,,,,,0,,,,0,,,,0,,,,0,674,1,0,0,1,1,1,674,,0,0,,
1235,1,1,130,130,,,,,0,,,,0,,,,0,,,,0,,,,0,0,30,,30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,26,,0,0,,0,0,,,0,1,,26
1236,1,1,112,112,,,,,0,,,,0,1,26,26,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1242,2,,,,0,,,,0,,,,0,1,188,188,,,,,0,,,,0,0,120,,120,,,,0,,,,0,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,308,2,0,1,1,0,0,,,1,1,308,
1243,1,1,96,96,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,92,92,,,,,0,,,,0,,,,0,,,,0,606,1,0,0,1,1,1,606,,0,0,,
1249,1,,,,0,,,,0,,,,0,1,134,134,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,51,51,,,,,0,,,,0,,,,0,,,,0,266,1,0,0,1,1,1,266,,0,0,,
1250,1,0,936,,936,,,,0,,,,0,,,,0,,,,0,,,,0,0,326,,326,,,,0,,,,0,,,,0,,,,0,1,140,140,,,,,0,,,,0,,,,0,,,,0,536,2,0,1,0,0,0,,,0,1,,536
1252,2,0,99,,99,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,26,,26,,,,0,,,,0,,,,0,,,,0,20,,0,0,,0,1,,20,0,0,,
1254,2,,,,0,,,,0,,,,0,1,203,203,,,,,0,,,,0,0,126,,126,,,,0,,,,0,,,,0,,,,0,1,43,43,,,,,0,,,,0,,,,0,,,,0,300,2,0,1,1,0,0,,,1,1,300,
1257,0,1,89,89,,,,,0,,,,0,,,,0,,,,0,,,,0,0,187,,187,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,321,1,0,0,1,0,0,,,1,1,321,
1259,1,1,140,140,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,25,25,,,,,0,,,,0,,,,0,,,,0,830,1,0,0,1,1,1,830,,0,0,,
1262,2,1,92,92,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,128,128,,,,,0,,,,0,,,,0,,,,0,386,1,0,0,1,1,1,386,,0,0,,
1263,1,,,,0,,,,0,,,,0,1,183,183,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,137,137,,,,,0,,,,0,,,,0,,,,0,273,1,0,0,1,1,1,273,,0,0,,
1264,0,0,235,,235,,,,0,,,,0,,,,0,,,,0,,,,0,0,181,,181,,,,0,,,,0,,,,0,,,,0,1,281,281,,,,,0,,,,0,,,,0,,,,0,7957,,0,0,,0,0,,,0,0,,
1265,1,1,154,154,,,,,0,,,,0,,,,0,,,,0,,,,0,0,108,,108,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,472,2,0,0,1,0,0,,,1,1,472,
1270,2,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,0,149,,149,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,122,2,0,0,1,0,0,,,1,1,122,
1274,2,1,121,121,,,,,0,,,,0,,,,0,,,,0,,,,0,1,163,163,,,,,0,,,,0,,,,0,,,,0,1,43,43,,,,,0,,,,0,,,,0,,,,0,276,2,0,1,1,0,0,,,1,1,276,
1278,1,1,167,167,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,32,32,,,,,0,,,,0,,,,0,,,,0,319,1,0,0,1,1,1,319,,0,0,,
1282,1,1,91,91,,,,,0,,,,0,,,,0,,,,0,,,,0,1,77,77,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,235,2,0,0,1,0,0,,,1,1,235,
1285,1,,,,0,,,,0,,,,0,1,74,74,,,,,0,,,,0,0,246,,246,,,,0,,,,0,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,375,2,0,1,1,0,0,,,1,1,375,
1286,1,1,177,177,,,,,0,,,,0,,,,0,,,,0,,,,0,1,135,135,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,309,2,0,0,1,0,0,,,1,1,309,
1287,1,1,102,102,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,129,,129,,,,0,,,,0,,,,0,,,,0,73,,0,0,,0,1,,73,0,0,,
1303,1,,,,0,,,,0,,,,0,1,364,364,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,120,120,,,,,0,,,,0,,,,0,,,,0,773,1,0,0,1,1,1,773,,0,0,,
1305,2,1,179,179,,,,,0,,,,0,,,,0,,,,0,,,,0,0,130,,130,,,,0,,,,0,,,,0,,,,0,1,47,47,,,,,0,,,,0,,,,0,,,,0,275,1,1,0,1,1,1,275,,0,0,,
1307,1,1,300,300,,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1,0,0,1,0,0,,,0,0,,
1308,1,1,267,267,,,,,0,,,,0,,,,0,,,,0,,,,0,1,165,165,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,813,2,0,0,1,0,0,,,1,1,813,
1310,1,1,154,154,,,,,0,,,,0,,,,0,,,,0,,,,0,0,294,,294,,,,0,,,,0,,,,0,,,,0,1,50,50,,,,,0,,,,0,,,,0,,,,0,387,2,0,1,0,0,0,,,0,1,,387
1311,1,1,263,263,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,153,153,,,,,0,,,,0,,,,0,,,,0,662,1,0,0,1,1,1,662,,0,0,,
1316,0,,,,0,,,,0,,,,0,1,207,207,,,,,0,,,,0,1,515,515,,,,,0,,,,0,,,,0,,,,0,1,74,74,,,,,0,,,,0,,,,0,,,,0,367,2,0,1,1,0,0,,,1,1,367,
1317,2,,,,0,,,,0,,,,0,1,184,184,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,264,1,0,0,1,1,1,264,,0,0,,
1319,1,,,,0,,,,0,,,,0,1,66,66,,,,,0,,,,0,0,276,,276,,,,0,,,,0,,,,0,,,,0,1,33,33,,,,,0,,,,0,,,,0,,,,0,164,1,1,0,1,1,1,164,,0,0,,
1320,1,1,95,95,,,,,0,,,,0,,,,0,,,,0,,,,0,1,108,108,,,,,0,,,,0,,,,0,,,,0,1,40,40,,,,,0,,,,0,,,,0,,,,0,197,2,0,1,1,0,0,,,1,1,197,
1321,0,,,,0,,,,0,,,,0,1,85,85,,,,,0,,,,0,0,69,,69,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,72,,0,0,,0,0,,,0,1,,72
1323,1,,,,0,,,,0,,,,0,1,88,88,,,,,0,,,,0,1,127,127,,,,,0,,,,0,,,,0,,,,0,1,21,21,,,,,0,,,,0,,,,0,,,,0,8,,0,0,,0,0,,,0,0,,
1328,1,1,35909,35909,,,,,0,,,,0,1,103,103,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1330,1,1,112,112,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,37,37,,,,,0,,,,0,,,,0,,,,0,192,1,0,0,1,1,1,192,,0,0,,
1334,2,1,127,127,,,,,0,,,,0,,,,0,,,,0,,,,0,0,206,,206,,,,0,,,,0,,,,0,,,,0,1,35,35,,,,,0,,,,0,,,,0,,,,0,169,2,0,1,0,0,0,,,0,1,,169
1336,1,,,,0,,,,0,,,,0,1,238,238,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,168,3,0,0,1,1,1,168,,0,0,,
1340,2,,,,0,,,,0,,,,0,1,241,241,,,,,0,,,,0,0,102,,102,,,,0,,,,0,,,,0,,,,0,1,27,27,,,,,0,,,,0,,,,0,,,,0,220,1,1,0,1,1,1,220,,0,0,,
1342,2,1,218,218,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,114,114,,,,,0,,,,0,,,,0,,,,0,257,1,0,0,1,1,1,257,,0,0,,
1343,0,1,152,152,,,,,0,,,,0,,,,0,,,,0,,,,0,1,215,215,,,,,0,,,,0,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,399,2,0,1,1,0,0,,,1,1,399,
1346,0,,,,0,,,,0,,,,0,,3,,3,,,,0,,,,0,0,36,,36,,,,0,,,,0,,,,0,,,,0,0,28,,28,,,,0,,,,0,,,,0,,,,0,28,,0,0,,0,0,,,0,0,,
1350,1,,,,0,,,,0,,,,0,1,126,126,,,,,0,,,,0,0,634,,634,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,331,2,0,0,1,0,0,,,1,1,331,
1357,0,1,156,156,,,,,0,,,,0,,63,,63,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1358,1,,,,0,,,,0,,,,0,1,1701,1701,,,,,0,,,,0,0,57,,57,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,175,2,0,1,1,0,0,,,1,1,175,
1359,1,,,,0,,,,0,,,,0,0,98,,98,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,63,63,,,,,0,,,,0,,,,0,,,,0,5172,1,0,0,1,1,1,5172,,0,0,,
1361,1,1,175,175,,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,0,79,,79,,,,0,,,,0,,,,0,,,,0,256,2,0,1,1,0,0,,,1,1,256,
1365,1,1,219,219,,,,,0,,,,0,,,,0,,,,0,,,,0,1,81,81,,,,,0,,,,0,,,,0,,,,0,1,53,53,,,,,0,,,,0,,,,0,,,,0,365,2,0,1,1,0,0,,,1,1,365,
1370,1,,,,0,,,,0,,,,0,1,30,30,,,,,0,,,,0,0,208,,208,,,,0,,,,0,,,,0,,,,0,0,191,,191,,,,0,,,,0,,,,0,,,,0,37,,0,0,,0,0,,,0,0,,
1373,1,1,250,250,,,,,0,,,,0,,,,0,,,,0,,,,0,1,46,46,,,,,0,,,,0,,,,0,,,,0,1,160,160,,,,,0,,,,0,,,,0,,,,0,302,2,0,1,1,0,0,,,1,1,302,
1374,1,,,,0,,,,0,,,,0,1,433,433,,,,,0,,,,0,0,198,,198,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,66,,0,0,,0,0,,,0,1,,66
1375,1,,,,0,,,,0,,,,0,1,680,680,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,37,37,,,,,0,,,,0,,,,0,,,,0,3559,1,0,0,0,0,1,,3559,0,0,,
1376,1,1,168,168,,,,,0,,,,0,,,,0,,,,0,,,,0,0,1678,,1678,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,400,2,0,1,1,0,0,,,1,1,400,
1381,2,1,210,210,,,,,0,,,,0,1,56,56,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1382,2,,,,0,,,,0,,,,0,,250,,250,,,,0,,,,0,1,109,109,,,,,0,,,,0,,,,0,,,,0,1,90,90,,,,,0,,,,0,,,,0,,,,0,73,,0,0,,0,0,,,0,0,,
1385,1,,,,0,,,,0,,,,0,1,91,91,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,,,,0,,,,0,286,1,0,0,1,1,1,286,,0,0,,
1388,1,,,,0,,,,0,,,,0,1,98,98,,,,,0,,,,0,1,116,116,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,170,2,0,0,0,0,0,,,0,1,,170
1389,1,1,174,174,,,,,0,,,,0,,,,0,,,,0,,,,0,0,545,,545,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,822,,0,0,1,0,0,,,1,1,822,
1391,1,1,165,165,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,28,28,,,,,0,,,,0,,,,0,,,,0,527,1,0,0,0,0,1,,527,0,0,,
1392,1,1,147,147,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,43,43,,,,,0,,,,0,,,,0,,,,0,362,1,0,0,1,1,1,362,,0,0,,
1398,1,1,235,235,,,,,0,,,,0,,,,0,,,,0,,,,0,0,81,,81,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,450,2,0,0,0,0,0,,,0,1,,450
1400,1,,,,0,,,,0,,,,0,1,265,265,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,107,107,,,,,0,,,,0,,,,0,,,,0,287,3,0,0,1,1,1,287,,0,0,,
1404,2,,,,0,,,,0,,,,0,1,234,234,,,,,0,,,,0,1,512,512,,,,,0,,,,0,,,,0,,,,0,1,52,52,,,,,0,,,,0,,,,0,,,,0,225,2,0,1,1,0,0,,,1,1,225,
1406,1,,,,0,,,,0,,,,0,1,201,201,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,26,26,,,,,0,,,,0,,,,0,,,,0,680,1,0,0,0,0,1,,680,0,0,,
1407,1,,,,0,,,,0,,,,0,1,126,126,,,,,0,,,,0,1,79,79,,,,,0,,,,0,,,,0,,,,0,1,93,93,,,,,0,,,,0,,,,0,,,,0,156,,0,0,,0,0,,,0,0,,
1409,2,1,188,188,,,,,0,,,,0,,,,0,,,,0,,,,0,0,442,,442,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,421,2,0,0,1,0,0,,,1,1,421,
1414,0,,,,0,,,,0,,,,0,1,42,42,,,,,0,,,,0,0,783,,783,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,380,2,0,0,1,0,0,,,1,1,380,
1415,2,,,,0,,,,0,,,,0,1,545,545,,,,,0,,,,0,1,15,15,,,,,0,,,,0,,,,0,,,,0,1,52,52,,,,,0,,,,0,,,,0,,,,0,245,2,0,1,1,0,0,,,1,1,245,
1418,1,,,,0,,,,0,,,,0,1,143,143,,,,,0,,,,0,1,90,90,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,302,2,0,0,1,0,0,,,1,1,302,
1420,1,,,,0,,,,0,,,,0,1,380,380,,,,,0,,,,0,1,696,696,,,,,0,,,,0,,,,0,,,,0,1,97,97,,,,,0,,,,0,,,,0,,,,0,366,1,1,0,1,1,1,366,,0,0,,
1422,0,1,164,164,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,47,47,,,,,0,,,,0,,,,0,,,,0,303,1,0,0,0,0,1,,303,0,0,,
1424,2,,,,0,,,,0,,,,0,1,221,221,,,,,0,,,,0,1,117,117,,,,,0,,,,0,,,,0,,,,0,1,45,45,,,,,0,,,,0,,,,0,,,,0,325,2,0,1,1,0,0,,,1,1,325,
1426,0,,,,0,,,,0,,,,0,1,1477,1477,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,151,151,,,,,0,,,,0,,,,0,,,,0,317,1,0,0,1,1,1,317,,0,0,,
1427,1,,,,0,,,,0,,,,0,1,87,87,,,,,0,,,,0,0,46,,46,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1161,3,0,0,1,0,0,,,1,1,1161,
1428,1,,,,0,,,,0,,,,0,1,1717,1717,,,,,0,,,,0,0,212,,212,,,,0,,,,0,,,,0,,,,0,1,74,74,,,,,0,,,,0,,,,0,,,,0,516,2,0,1,1,0,0,,,1,1,516,
1434,2,1,159,159,,,,,0,,,,0,,,,0,,,,0,,,,0,1,297,297,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,202,2,0,0,1,0,0,,,1,1,202,
1436,1,1,212,212,,,,,0,,,,0,,,,0,,,,0,,,,0,0,338,,338,,,,0,,,,0,,,,0,,,,0,1,51,51,,,,,0,,,,0,,,,0,,,,0,246,2,0,1,0,0,0,,,0,1,,246
1438,2,1,148,148,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,65,65,,,,,0,,,,0,,,,0,,,,0,348,1,0,0,0,0,1,,348,0,0,,
1440,0,1,922,922,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,55,55,,,,,0,,,,0,,,,0,,,,0,231,1,0,0,1,1,1,231,,0,0,,
1442,1,,,,0,,,,0,,,,0,1,172,172,,,,,0,,,,0,0,128,,128,,,,0,,,,0,,,,0,,,,0,1,27,27,,,,,0,,,,0,,,,0,,,,0,122,,0,0,,0,0,,,0,0,,
1444,2,1,110,110,,,,,0,,,,0,,,,0,,,,0,,,,0,1,125,125,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,316,1,0,0,1,0,0,,,1,1,316,
1445,1,1,158,158,,,,,0,,,,0,,,,0,,,,0,,,,0,1,284,284,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,323,1,0,0,1,0,0,,,1,1,323,
1446,2,,,,0,,,,0,,,,0,1,1281,1281,,,,,0,,,,0,1,536,536,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,304,2,0,0,1,0,0,,,1,1,304,
